priogrid_gid,year,month,best,low,high,hist_mean,honest_sigma,tight_classical,honest_classical,tight_parametric,honest_parametric,tight_bs,honest_bs,tight_bounds,honest_bounds,tight_rvi,honest_rvi,tight_rvi_bs,honest_rvi_bs
92586.0,2023.0,2.0,1.0,1.0,1.0,8.399999618530273,0.6660730321388276,0.01145801586474944,0.16597582671410444,0.06983746438353568,0.022285732947258274,0.3250352347160994,0.27304985480405874,,,0.37997396256462973,0.19955622683566823,1.1072091386792058,0.9337592596806995
92586.0,2024.0,10.0,10.0,10.0,11.0,8.399999618530273,0.6660730321388276,0.11487780680198784,1.7232782212354039,0.6981724054031594,0.2579928206389699,2.955993775975331,2.5612652614107128,0.023360269240131654,1.5890135352722836,1.6288014587129436,0.6805215206813092,5.9439291261112475,4.703014766560437
92586.0,2024.0,11.0,8.0,4.0,9.0,8.399999618530273,0.6660730321388276,0.09374169713281316,1.3232658005974631,0.5572854335535012,0.183110670028863,2.7010182507200717,2.262836198546546,0.2005984917900116,0.5802086516007114,1.3778354209841743,0.5667379900480027,4.42260561321386,3.638273492116033
92586.0,2024.0,12.0,8.0,6.0,8.0,8.399999618530273,0.6660730321388276,0.09398107641227921,1.2850111243778053,0.5567881355483801,0.16918592932248935,2.3971630473584296,2.030834195540298,0.009777275576277975,0.9808204773258828,1.3721051715824182,0.5892494651530515,4.064880355241709,3.355419009253252
93304.0,2024.0,11.0,1.0,1.0,1.0,4.333333492279053,0.9116504721073992,0.011758744351451578,0.24433593672990972,0.06977908827609779,0.07547633801131011,0.3625841699308661,0.3400471597342176,,,0.37942345486002194,0.13523098498175748,1.3193574210930634,1.06261654642063
93304.0,2024.0,12.0,7.0,3.0,7.0,4.333333492279053,0.9116504721073992,0.08174871223828115,1.683763102702228,0.48963095591412836,0.5168478194309416,2.3751543428497994,2.303373117904597,0.19126082145651443,0.9580205864232794,1.2454706983048365,0.6095562813229163,3.2870274750969513,2.908145945935825
95307.0,2020.0,4.0,4.0,4.0,4.0,2.5714285373687744,0.9884147831070315,0.04777461111174992,1.0355383097440516,0.2785863978929943,0.35287761344564683,1.2667637773278855,1.3317010772505637,,,0.831886859089724,0.3886621255305908,3.0500823869521945,2.4722281797379875
95307.0,2021.0,6.0,2.0,2.0,2.0,2.5714285373687744,0.9884147831070315,0.02343611680550277,0.529389731472286,0.13927132825685531,0.18681633027844324,0.5890171666698553,0.6613457017176573,,,0.4220254224795961,0.17384689370120873,1.8965358738592153,1.5613652841823018
95307.0,2022.0,9.0,1.0,1.0,1.0,2.5714285373687744,0.9884147831070315,0.011674457334573,0.26467202274623747,0.06939369121136421,0.09204923600149666,0.31005305636683905,0.3321337778358398,,,0.3799025742658579,0.13178189985273403,1.181681025327464,0.9342438616386847
96754.0,2020.0,5.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.01160787363645759,0.28742416967964646,0.06992640204702125,0.11093569511675158,0.32830896509670265,0.3624428690302136,,,0.3817506270371925,0.1253826496138491,1.3223836664867405,1.024512295097426
96754.0,2020.0,12.0,3.0,3.0,3.0,4.888888835906982,1.045011055476282,0.034594674718419,0.8737846369880784,0.20947620827887148,0.34342499848634767,0.960525368927733,1.0791133487761808,,,0.4038963786134212,0.3118258844240521,1.3509259288317992,1.3226710709672767
96754.0,2021.0,1.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011541820489703633,0.2876930347422637,0.07013150804415366,0.11165313852376971,0.33379138017409,0.35760577969705537,,,0.3780650630327654,0.11924600963922329,1.142372683422152,0.9032655452747521
96754.0,2021.0,5.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011644086068290063,0.2794846756301105,0.06999055727829678,0.10312451721952827,0.30628162210992554,0.34031644612579226,,,0.3797523688221458,0.1270815831355726,1.236233407708855,0.9814319772483867
96754.0,2022.0,1.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011620678215931345,0.28218646745025266,0.06988008431922674,0.10602012434659336,0.362030557318333,0.36108737045725303,,,0.38087523274379415,0.1310479125585747,1.14810097228454,0.8902849606121133
96754.0,2022.0,6.0,2.0,2.0,2.0,4.888888835906982,1.045011055476282,0.023201678970712014,0.5839339500695195,0.13981428431122708,0.23231515906755879,0.6084557868591459,0.7098494714629008,,,0.4237557922687241,0.17602518158028105,1.6037810747075611,1.3530194302790108
96754.0,2022.0,9.0,2.0,2.0,2.0,4.888888835906982,1.045011055476282,0.023680110752786317,0.5462108297127046,0.13854908738140922,0.19852526022886294,0.6256950342229678,0.6799717823451031,,,0.42247538302741205,0.1802759766903536,1.4423825210898513,1.2700496563404087
96754.0,2022.0,10.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011432451500585545,0.28389091717008763,0.0698178728854027,0.10870771409114253,0.3193125903259709,0.3489977621386197,,,0.3798261400970287,0.11920533231313296,0.984682821834561,0.7938216364593739
96754.0,2022.0,11.0,3.0,3.0,3.0,4.888888835906982,1.045011055476282,0.03462971465557525,0.848332380766605,0.20951759020714242,0.322086102195353,0.9958644051179815,1.0709551612990658,,,0.3982072889998693,0.29932002581938566,1.2409332293186075,1.2179713783629131
96754.0,2023.0,1.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.012043360983528636,0.2739546828299724,0.06949111529292383,0.10088815216499585,0.3409404139304386,0.35034965788281736,,,0.3781338517508867,0.12398027027561395,1.2733184143624483,0.9977562273359374
96754.0,2023.0,3.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011792312091911467,0.2762753563254303,0.06960659096189975,0.10309009226402363,0.3187249124974689,0.3488035361356418,,,0.37954488074646264,0.13287293670771097,1.1744254801320404,0.9271123367037177
96754.0,2023.0,5.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011603437549650777,0.27857736444496994,0.06988015362898856,0.10406801529204868,0.3392847177080495,0.3610136449787825,,,0.37789026774142026,0.12605221394947236,1.1438740097507354,0.8961065454097498
96754.0,2023.0,6.0,2.0,2.0,2.0,4.888888835906982,1.045011055476282,0.024195403618589552,0.5633680786772945,0.13640636224159122,0.21541100019512502,0.5972356209046581,0.6857011310212797,,,0.45806136060680197,0.21729373298902252,1.862255600837978,1.5118819773392906
96754.0,2023.0,7.0,3.0,3.0,3.0,4.888888835906982,1.045011055476282,0.03576242554280777,0.8567166510243833,0.208523684500889,0.32487392187824427,0.8578791263222404,1.0318150315297558,,,0.4005051038189274,0.3086072925777478,1.5530207481128417,1.4011607732228322
96754.0,2023.0,8.0,13.0,13.0,13.0,4.888888835906982,1.045011055476282,0.1513983676848636,3.721305985214922,0.9108435613955712,1.4357902486044472,4.132895326146711,4.595429924527509,,,0.2006668900111872,2.427424427369036,1.9091257660504521,4.040273877337068
96754.0,2023.0,9.0,4.0,4.0,4.0,4.888888835906982,1.045011055476282,0.04612483301776572,1.1567410430219924,0.28000462992050196,0.44969180664521274,1.2832649230521065,1.424350772139736,,,0.8447181818414283,0.43915905539572375,2.629272547917732,2.2591709266542113
96754.0,2023.0,10.0,3.0,3.0,3.0,4.888888835906982,1.045011055476282,0.03458673744273934,0.8181330377515477,0.2103314192498388,0.30020904255247,1.0022659416360131,1.0423175154965743,,,0.39498154859936957,0.2893677364787476,1.394286492201983,1.3151644481537432
96754.0,2024.0,1.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011409649015471868,0.2902090423745206,0.07022870506239899,0.11213593641141781,0.30306135303384396,0.3470616576611933,,,0.38132522630141047,0.12361635931313517,0.9940222630128136,0.8339358957710991
96754.0,2024.0,3.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.012071168494321542,0.2827679587500145,0.0692776831492691,0.10815107354714949,0.32065110068100544,0.3503425996050358,,,0.3817244357071773,0.127545288013095,1.5244666264987938,1.1880747907022664
96754.0,2024.0,4.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011715179068855209,0.28196235969485484,0.069721640795454,0.10673991049861942,0.37377230823981195,0.3738463336853614,,,0.37854176402046696,0.12347199968856962,1.4235625852701481,1.1039790385447965
96754.0,2024.0,5.0,1.0,1.0,1.0,4.888888835906982,1.045011055476282,0.011605955626974186,0.2675744415597425,0.06999905728816562,0.09534425746891989,0.3039126218431519,0.3311854042229826,,,0.3784305148244781,0.13112724487775107,1.13687194175923,0.9056367846397428
96754.0,2024.0,11.0,2.0,2.0,2.0,4.888888835906982,1.045011055476282,0.023305005168174187,0.574156184622318,0.13983252352405923,0.22156082662348964,0.5872729848517547,0.6890762884171809,,,0.4289580193109073,0.19090855977812388,1.8394487228242264,1.5454396475881957
111163.0,2020.0,9.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011657190131864798,0.13920080544274693,0.06986320567071165,0.010370715965584223,0.31797607978477865,0.2572674559751297,,,0.3791196255626683,0.22458452235835483,1.2165644256206383,1.057130675910767
111163.0,2020.0,12.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.023121969991966106,0.27568865456367375,0.1395441941925957,0.020180927082958783,0.5911152439690706,0.47314189777279625,,,0.4257991007183582,0.2329155967276669,1.4312807753937498,1.2847097923550326
111163.0,2021.0,1.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.01179874880405253,0.1381727507592126,0.06979428241468488,0.009463392853619844,0.329935124146194,0.2588830568805385,,,0.37945384772008856,0.23013706532005496,1.1738282841680003,1.0337238983614463
111163.0,2021.0,2.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011662059766619538,0.14265137205586198,0.06967754098381287,0.011207332788851219,0.3354210062038034,0.2645640542305151,,,0.3794717247237881,0.21942577176474276,1.3205404392956552,1.1364107989552514
111163.0,2021.0,3.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.023404504814441084,0.2847230781518715,0.13929631701988188,0.021508668792890723,0.6383041424495984,0.514246769991098,,,0.42319402757884456,0.23779003168806542,1.2646380988220869,1.1533999555188106
111163.0,2021.0,4.0,8.0,8.0,8.0,2.4285714626312256,0.5723065012385706,0.0923941188893396,1.1255691159879713,0.5609490015135039,0.08384126636699155,2.4799143963376853,2.0700021900965333,,,1.3746951417462316,0.5777508352885401,4.304695581376632,3.497027648084044
111163.0,2021.0,5.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011670100420919333,0.14571689079755695,0.06977254304832849,0.012378733791235288,0.2985400660609172,0.2454577814593781,,,0.379977066718595,0.2228037473749685,1.0648647098885566,0.9431808865103832
111163.0,2021.0,6.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03504389996061466,0.42886421957074616,0.20865091078085451,0.03238398648838554,0.9631371208421246,0.7760941385626681,,,0.39874265364143313,0.15949932203857362,1.3128779701954354,1.1436348157102407
111163.0,2021.0,7.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011966701972621487,0.13509101273976892,0.06937020030568236,0.008506129821910543,0.3137492266473844,0.24939340990832434,,,0.3791787879428166,0.236971361385348,1.3279850064680216,1.1749795134054146
111163.0,2021.0,8.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.046911492446826186,0.5668189257393059,0.27990782182318097,0.04306283456204077,1.1152084923950065,0.9169765783642526,,,0.8359756281467334,0.37218444886727925,2.4744052637728777,1.9988989341192103
111163.0,2021.0,12.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.02342617566684501,0.2824238074143177,0.13960035182599573,0.021875532528262555,0.741052247465411,0.5738379696406084,,,0.42377977684484114,0.22247307961581042,1.625467617943189,1.416794426891256
111163.0,2022.0,1.0,6.0,6.0,6.0,2.4285714626312256,0.5723065012385706,0.06966553103952633,0.8357813829088014,0.41897908759405766,0.061461251632777464,1.8258173148557264,1.4917820657370706,,,1.1097617955020616,0.4903840084669145,3.094351260665166,2.5433331661751213
111163.0,2022.0,2.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.023332045322382915,0.2804154254782354,0.13943985521951863,0.020618086465395348,0.583503790654546,0.48375199184573453,,,0.42434335883599844,0.23646614161455123,1.8200730900758668,1.5572418394804186
111163.0,2022.0,3.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03481351175481716,0.41717757688948365,0.2090728938959128,0.02991198262312452,0.8760573078390683,0.7316310457125869,,,0.40225613258663734,0.16112476577767362,1.662298498996468,1.324248740919475
111163.0,2022.0,5.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.023976798281987025,0.2862474614999808,0.1385532712304373,0.024103971631745377,0.5637866007222004,0.473311866751181,,,0.42493310726519673,0.2189821714102581,1.8137031659391685,1.5387965082396833
111163.0,2022.0,6.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03528628299028151,0.4058141838891347,0.20850109585408635,0.02567976715471867,0.9483190740982628,0.7525083424783426,,,0.3979918759004707,0.1729757074042256,1.3544671876218397,1.1266383219398097
111163.0,2022.0,7.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03392575832993175,0.43197268112344056,0.21147998805403653,0.035374734262907395,0.8853879684085326,0.7390458263463809,,,0.4007631214346661,0.14184000239989436,1.5458904751308649,1.2421500591367896
111163.0,2022.0,8.0,5.0,5.0,5.0,2.4285714626312256,0.5723065012385706,0.05740799828870721,0.702935371234249,0.34945439258269906,0.0546029439495562,1.5678736662813777,1.2322311066984768,,,0.9727498739432014,0.3982228398584628,3.4852099172623117,2.7990544746458323
111163.0,2022.0,9.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.046250353990541615,0.576954539043419,0.2802058925157665,0.04803904062603967,1.3513180699429108,1.1006803667039535,,,0.8354227352466616,0.3676877275958926,2.8420716550426306,2.3371539314273306
111163.0,2022.0,10.0,6.0,6.0,6.0,2.4285714626312256,0.5723065012385706,0.06861032863416541,0.8383367096218635,0.4201553135590159,0.057827383286084444,1.858373863009091,1.4863781603437474,,,1.1090497539454345,0.5099740616705115,3.720712896148713,3.044961453185771
111163.0,2022.0,11.0,6.0,6.0,6.0,2.4285714626312256,0.5723065012385706,0.06894260897554783,0.8210622069857103,0.41873671141661156,0.05349468598747186,1.8742214900564207,1.491824138396476,,,1.1087484618704087,0.4904130197814602,3.783339360660534,3.0520999045311914
111163.0,2022.0,12.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.04680706417385663,0.548905833076742,0.27969415086159033,0.036082556707486196,1.1695968364308533,0.9503868592068818,,,0.835711235536245,0.39849810751291387,2.480080229290641,2.1091976082688673
111163.0,2023.0,1.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.04696982747524797,0.5544913723559812,0.27934091851332477,0.03943218499952199,1.3965895830457422,1.0844161531400913,,,0.8364732159481167,0.40033841376482915,3.0910311927218324,2.542613933866857
111163.0,2023.0,2.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.034076684895781806,0.42277497818571486,0.2098249722013297,0.03184414010514785,0.9369386402301965,0.7477157813881062,,,0.40057138454991525,0.16223404542012493,1.1871030659594226,1.0566644615458773
111163.0,2023.0,3.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.047613256204611196,0.5702091135882807,0.2777054597070932,0.04394332660983326,1.213982590714451,0.9903532677226585,,,0.8359580061058912,0.3675433521700087,1.9666999925305135,1.6616093187309218
111163.0,2023.0,4.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.04682762895210345,0.5632117018080871,0.278706822005595,0.04176840948467151,1.2009019803648249,0.9618729086208065,,,0.8353448018743533,0.3757558399970192,2.3452433111213615,1.9487412734185847
111163.0,2023.0,5.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03522610038369425,0.420004829674657,0.20968235782579892,0.0298968414100477,0.9079831124822519,0.7532033332074525,,,0.40082713359530125,0.1446091767444006,1.5290991130473095,1.2540653680111908
111163.0,2023.0,6.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.04672056861876096,0.5594531230908117,0.2786696018850163,0.040106592856867504,1.442671037672899,1.1274451396768301,,,0.8355368174226828,0.38944500157949846,2.820549605914871,2.328059042306125
111163.0,2023.0,7.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.04514791611535472,0.5696119819396261,0.2811278317993245,0.045041206248840386,1.3316607601996975,1.0673334414430595,,,0.8353238184297509,0.37678770138707235,2.6648897982057553,2.1742519211035263
111163.0,2023.0,8.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03482665788746475,0.4324497163351555,0.21002336407532063,0.03373627505518962,0.8059992498120795,0.686382209099993,,,0.3985956934591506,0.1607871498534662,1.5569027486728586,1.2841807698983125
111163.0,2023.0,10.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.022686389250088923,0.2832221330171447,0.14100821696810092,0.02188683771955718,0.6002978286885667,0.484178067397723,,,0.4260199483161005,0.2302157241321178,1.5633059996664809,1.369327159371905
111163.0,2023.0,11.0,3.0,3.0,3.0,2.4285714626312256,0.5723065012385706,0.03526526542906018,0.4268040583223254,0.2087706047191027,0.03244372502725794,0.9480829211347748,0.7589552108607925,,,0.400510443398602,0.14865853082257816,1.3870770718078271,1.153686478834615
111163.0,2023.0,12.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011527618939097914,0.14257768735447518,0.06980001394736073,0.011289303422030769,0.32998298987548536,0.2582119979235248,,,0.3791227342516924,0.21730601327900878,1.5712013423439977,1.3480653967652725
111163.0,2024.0,5.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.0118315519713761,0.1370244151392392,0.06957671221654092,0.009254556720467893,0.34078372692706277,0.2713743979226656,,,0.378952638597589,0.2297175539349706,1.1586513264497573,1.0326042324599922
111163.0,2024.0,6.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.023582441749457332,0.2819256790710183,0.13934105863056165,0.021430986289483003,0.6093501514218107,0.49527951139732834,,,0.42400864884397543,0.23533796308492264,1.6512586606447137,1.4818995564427342
111163.0,2024.0,7.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011999894799616634,0.13369444419975762,0.0696215252892536,0.008297785199436747,0.3187859764143728,0.2481217336480345,,,0.37947455034887734,0.23436180362678533,1.28867741017607,1.137265015045316
111163.0,2024.0,8.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.01175151850161869,0.13526859942952424,0.06966013316080825,0.00929608370740967,0.3283892537860355,0.25734453216275854,,,0.37937002702834455,0.2248527412862005,1.1248940982685143,0.971779895635342
111163.0,2024.0,9.0,2.0,2.0,2.0,2.4285714626312256,0.5723065012385706,0.023221259710099203,0.28696605096037986,0.1393614038294725,0.023452854379618148,0.6427695010220456,0.5110930773843528,,,0.4240418115926725,0.22937384390480164,1.399027800603829,1.2236917858445246
111163.0,2024.0,10.0,4.0,4.0,4.0,2.4285714626312256,0.5723065012385706,0.046558602057934856,0.5520085533159274,0.27951656213974263,0.03719506460914387,1.327752163488129,1.0326769549621484,,,0.8372793536980417,0.40152111672633567,2.830106324348867,2.2923612219901757
111163.0,2024.0,12.0,1.0,1.0,1.0,2.4285714626312256,0.5723065012385706,0.011378054477499042,0.13579844597506913,0.06977244394942773,0.008942715398636636,0.2846467490033479,0.2349687029711999,,,0.3795006144821348,0.22923629385462008,1.2579387602893697,1.1088709567143082
111272.0,2021.0,11.0,1.0,1.0,1.0,3.0,0.6064031498312961,0.011420297402311375,0.14829551647572803,0.06985177910942363,0.014171982158998368,0.27934316158740535,0.23845635111321123,,,0.3803112107237943,0.21735171770808348,1.053137517020125,0.9160276480433089
112041.0,2020.0,1.0,7.0,7.0,7.0,8.571428298950195,0.6544840900231755,0.08245189305257211,1.1286643769944638,0.48815024768898985,0.14288736469684724,2.2011654368168996,1.8595227883995404,,,1.243289169236644,0.5355167698466,3.3526293870018615,2.8988490292486637
112041.0,2020.0,2.0,6.0,6.0,6.0,8.571428298950195,0.6544840900231755,0.06988527984470569,0.9409120730242329,0.42009483006171844,0.11136173805885974,1.8323597731521721,1.5259237031288153,,,1.1117054113582154,0.4590681722120529,3.648527309951113,2.933040003758673
112041.0,2020.0,3.0,4.0,3.0,4.0,8.571428298950195,0.6544840900231755,0.04675579902811419,0.6404176695282437,0.27905491405650146,0.08052949411863726,1.354549891365647,1.115343040049853,0.005091010405637384,0.48811681316806826,0.8352282099345193,0.36539983870858966,2.4670329744763673,2.0207752123572496
112041.0,2020.0,4.0,33.0,31.0,33.0,8.571428298950195,0.6544840900231755,0.3774137194474474,5.428090385751171,2.3118435262902413,0.7301756469513936,10.154863362472069,8.634146654028664,0.14820029879875057,5.135570880668606,4.078446776386557,2.225831302811655,10.741998957140828,10.049692223584595
112041.0,2020.0,5.0,4.0,4.0,4.0,8.571428298950195,0.6544840900231755,0.047927241290301986,0.6475099670958593,0.27896657406411857,0.08569623209388517,1.1506101227827024,0.9838369194897261,,,0.8320638254534027,0.33400074925573725,2.698929016891967,2.1940994618159464
112041.0,2020.0,6.0,18.0,17.0,18.0,8.571428298950195,0.6544840900231755,0.21262296395835367,2.9570236448155365,1.2565974999582328,0.3737311101247723,5.403368313098782,4.740802379093814,0.09424628233241235,2.8110124855693956,2.556523584555436,1.1569575673524792,7.775958958665615,6.5965796487605655
112041.0,2020.0,7.0,2.0,2.0,2.0,8.571428298950195,0.6544840900231755,0.023323564315589067,0.3167796611525243,0.13970886602928898,0.03743384614061026,0.6932363043224374,0.5474238803799746,,,0.4235858452560723,0.2230908458601552,1.579293742830858,1.3942467645650254
112041.0,2020.0,8.0,4.0,4.0,4.0,8.571428298950195,0.6544840900231755,0.04626504690870972,0.6393283988850009,0.28012580136435516,0.07814245890847708,1.2808764799591745,1.0597418091358488,,,0.8365740585892885,0.36653546203124404,2.397024005114592,2.001412057407354
112041.0,2020.0,9.0,14.0,14.0,14.0,8.571428298950195,0.6544840900231755,0.16369848120532737,2.168108848543331,0.976963872559031,0.2446314412299325,4.449381267273964,3.677743746271571,,,2.11174329447995,1.0301726195613807,5.261442993086754,4.783340009962016
112041.0,2020.0,10.0,12.0,10.0,13.0,8.571428298950195,0.6544840900231755,0.14160207225618326,1.9518322463356395,0.8372464459984967,0.2605942003767726,3.8021476990214063,3.1931510415261903,0.008276047685160283,1.5312662152331675,1.8713507922941341,0.8073676544664559,5.5861184672604205,4.539676534154205
112041.0,2020.0,11.0,5.0,5.0,5.0,8.571428298950195,0.6544840900231755,0.057166319447722436,0.8446048720172592,0.3486360020351678,0.12586465733985006,1.6616910400373528,1.3948203210052117,,,0.9728585071424993,0.36236094792718637,3.1183815758991478,2.5304429598606437
112041.0,2021.0,6.0,7.0,7.0,7.0,8.571428298950195,0.6544840900231755,0.08172932157848467,1.1339487282069598,0.4885329114397942,0.15144631786453763,2.536731846488714,2.019857114334509,,,1.2479475976936818,0.5179291149954801,4.211978772238474,3.3932055194454773
112041.0,2021.0,7.0,6.0,6.0,6.0,8.571428298950195,0.6544840900231755,0.07040352628487698,0.9680840476584147,0.4190250049782211,0.12252701698610426,1.9191060103930664,1.5788982175537536,,,1.1130793026472712,0.4345948355923222,3.6648739861761954,2.8502403827663456
112041.0,2021.0,8.0,13.0,10.0,13.0,8.571428298950195,0.6544840900231755,0.15337763752621453,2.149042477621755,0.9054791639772318,0.29369628448225155,3.4652869421378476,3.1290493851117844,0.00889264998900581,1.692596002010029,0.20073869727020946,1.033441182046462,1.623280505633494,2.5991459017545093
112041.0,2021.0,9.0,13.0,10.0,13.0,8.571428298950195,0.6544840900231755,0.14957165469740707,2.083774522994296,0.9098740369084451,0.2647154620871182,4.412007680636564,3.639828696418843,0.00967431997633765,1.6297246986241458,0.20487026924277787,0.9960850961103836,1.6551557236379688,2.5374902480849357
112041.0,2021.0,10.0,2.0,2.0,2.0,8.571428298950195,0.6544840900231755,0.023885856035693404,0.33320674234384584,0.13908462698348986,0.04808255725230606,0.6038711032770469,0.5175349842530741,,,0.42314398956052446,0.19277198858768593,1.3794705241572351,1.2114445864076708
112041.0,2021.0,11.0,8.0,8.0,10.0,8.571428298950195,0.6544840900231755,0.09395777068813202,1.3073083610232241,0.5575213259399987,0.16906622492488318,2.5711379066782496,2.135369605913195,0.0012192692513092057,1.0645325856368044,1.3637709123016775,0.6062982211190594,3.6056932651056606,3.080143534734189
112041.0,2021.0,12.0,1.0,1.0,1.0,8.571428298950195,0.6544840900231755,0.01181852676328772,0.15620043354266322,0.06973499991550633,0.018259398687593083,0.3074098730516379,0.262336449161335,,,0.3786806910950573,0.20603804069740453,1.184153819222656,1.0019440866811486
112041.0,2022.0,1.0,25.0,25.0,31.0,8.571428298950195,0.6544840900231755,0.2917988022789674,4.055033794954619,1.7465719992334099,0.5199217806547963,8.41152384573808,6.994853250531762,0.0019071533015766443,3.3243328787278603,3.293226881403153,1.5559646539729066,10.583764301187019,8.88938462782452
